7	2
7	3
7	10
7	38
7	67
7	122
7	166
7	181
8	2
8	38
58	2
58	38
58	166
59	2
59	38
68	2
68	33
68	38
68	67
68	166
169	33
169	67
199	2
199	3
199	33
199	38
199	54
199	166
199	181
360	2
394	181
